日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-11-07,0.59,0.659,0.66,0.588,24171244,3012899648.0,11.98,9.65,0.058,3.48
2024-11-08,0.667,0.632,0.671,0.629,22600319,2913825274.0,6.37,-4.1,-0.027,3.25
2024-11-11,0.619,0.632,0.636,0.616,16288505,2040758117.0,3.16,0.0,0.0,2.34
2024-11-12,0.632,0.617,0.636,0.609,15166685,1887161725.0,4.27,-2.37,-0.015,2.18
2024-11-13,0.611,0.615,0.621,0.603,12251331,1499102119.0,2.92,-0.32,-0.002,1.76
2024-11-14,0.613,0.604,0.622,0.604,11066356,1357389839.0,2.93,-1.79,-0.011,1.59
2024-11-15,0.604,0.58,0.61,0.58,12444333,1477166087.0,4.97,-3.97,-0.024,1.79
2024-11-18,0.58,0.573,0.588,0.568,11357416,1309474111.0,3.45,-1.21,-0.007,1.63
2024-11-19,0.575,0.584,0.586,0.569,11907790,1373629143.0,2.97,1.92,0.011,1.71
2024-11-20,0.581,0.585,0.59,0.577,9381001,1095359566.0,2.23,0.17,0.001,1.35
2024-11-21,0.584,0.591,0.596,0.582,9654773,1136636975.0,2.39,1.03,0.006,1.39
2024-11-22,0.59,0.563,0.591,0.562,10639140,1227636757.0,4.91,-4.74,-0.028,1.53
2024-11-25,0.563,0.558,0.565,0.549,8505276,945795655.0,2.84,-0.89,-0.005,1.22
2024-11-26,0.556,0.557,0.569,0.556,6584417,739688256.0,2.33,-0.18,-0.001,0.95
2024-11-27,0.556,0.572,0.573,0.555,9261675,1044299731.0,3.23,2.69,0.015,1.33
2024-11-28,0.572,0.566,0.574,0.565,6605340,751212905.0,1.57,-1.05,-0.006,0.95
2024-11-29,0.565,0.581,0.599,0.563,14313497,1663132263.0,6.36,2.65,0.015,2.06
2024-12-02,0.577,0.587,0.591,0.576,9279673,1086336018.0,2.58,1.03,0.006,1.34
2024-12-03,0.586,0.588,0.593,0.58,8104302,948596961.0,2.21,0.17,0.001,1.17
2024-12-04,0.586,0.58,0.591,0.578,7071440,826389438.0,2.21,-1.36,-0.008,1.02
2024-12-05,0.579,0.587,0.591,0.578,7661142,897745390.0,2.24,1.21,0.007,1.1
2024-12-06,0.586,0.596,0.602,0.583,11456206,1361397401.0,3.24,1.53,0.009,1.65
2024-12-09,0.593,0.588,0.597,0.582,7444574,877527242.0,2.52,-1.34,-0.008,1.07
2024-12-10,0.625,0.594,0.625,0.593,16404267,1993447294.0,5.44,1.02,0.006,2.36
2024-12-11,0.592,0.592,0.599,0.589,6737649,799389351.0,1.68,-0.34,-0.002,0.97
2024-12-12,0.593,0.601,0.607,0.59,10565141,1262325824.0,2.87,1.52,0.009,1.52
2024-12-13,0.595,0.583,0.595,0.582,10775447,1267234018.0,2.16,-3.0,-0.018,1.55
2024-12-16,0.582,0.574,0.582,0.572,6465383,744765733.0,1.72,-1.54,-0.009,0.93
2024-12-17,0.573,0.575,0.58,0.572,6351523,730818732.0,1.39,0.17,0.001,0.91
2024-12-18,0.576,0.574,0.578,0.572,5057079,581024338.0,1.04,-0.17,-0.001,0.73
2024-12-19,0.568,0.573,0.574,0.566,6415202,731665115.0,1.39,-0.17,-0.001,0.92
2024-12-20,0.572,0.575,0.579,0.571,6367523,732866906.0,1.4,0.35,0.002,0.92
2024-12-23,0.573,0.568,0.58,0.567,7195581,824102601.0,2.26,-1.22,-0.007,1.04
2024-12-24,0.569,0.578,0.579,0.568,7694100,883476649.0,1.94,1.76,0.01,1.11
2024-12-25,0.578,0.575,0.579,0.569,6985429,801102519.0,1.73,-0.52,-0.003,1.01
2024-12-26,0.574,0.576,0.577,0.573,6894073,793039517.0,0.7,0.17,0.001,0.99
2024-12-27,0.576,0.58,0.59,0.575,11966039,1390291551.0,2.6,0.69,0.004,1.72
2024-12-30,0.579,0.585,0.585,0.577,7102808,826634384.0,1.38,0.86,0.005,1.02
2024-12-31,0.585,0.56,0.586,0.559,12345006,1410224841.0,4.62,-4.27,-0.025,1.78
2025-01-02,0.556,0.529,0.558,0.523,14484737,1564539015.0,6.25,-5.54,-0.031,2.09
2025-01-03,0.529,0.515,0.531,0.514,9930223,1034682758.0,3.21,-2.65,-0.014,1.43
2025-01-06,0.511,0.514,0.517,0.51,7194755,738218713.0,1.36,-0.19,-0.001,1.04
2025-01-07,0.515,0.52,0.521,0.512,6559139,677501932.0,1.75,1.17,0.006,0.94
2025-01-08,0.518,0.515,0.52,0.504,8348284,853306370.0,3.08,-0.96,-0.005,1.2
2025-01-09,0.513,0.513,0.518,0.511,4779847,491837832.0,1.36,-0.39,-0.002,0.69
2025-01-10,0.512,0.504,0.516,0.503,7108605,725732281.0,2.53,-1.75,-0.009,1.02
2025-01-13,0.498,0.505,0.508,0.497,5672741,571146583.0,2.18,0.2,0.001,0.82
2025-01-14,0.508,0.527,0.528,0.507,12430093,1291836197.0,4.16,4.36,0.022,1.79
2025-01-15,0.524,0.522,0.525,0.521,6079228,634982062.0,0.76,-0.95,-0.005,0.88
2025-01-16,0.525,0.522,0.531,0.517,7368960,771158459.0,2.68,0.0,0.0,1.06
2025-01-17,0.519,0.523,0.526,0.518,5637640,589222373.0,1.53,0.19,0.001,0.81
2025-01-20,0.529,0.526,0.532,0.524,6440181,679586560.0,1.53,0.57,0.003,0.93
2025-01-21,0.53,0.527,0.53,0.521,5777613,607585535.0,1.71,0.19,0.001,0.83
2025-01-22,0.525,0.525,0.527,0.521,8896465,930495234.0,1.14,-0.38,-0.002,1.28
2025-01-23,0.535,0.527,0.545,0.526,10224821,1095101133.0,3.62,0.38,0.002,1.47
2025-01-24,0.525,0.533,0.536,0.525,6849178,727196103.0,2.09,1.14,0.006,0.99
2025-01-27,0.534,0.519,0.535,0.519,7376598,774805979.0,3.0,-2.63,-0.014,1.06
2025-02-05,0.523,0.519,0.523,0.517,4700935,489052838.0,1.16,0.0,0.0,0.68
2025-02-06,0.518,0.528,0.529,0.517,7014039,734212391.0,2.31,1.73,0.009,1.01
2025-02-07,0.528,0.539,0.547,0.526,15619002,1677399272.0,3.98,2.08,0.011,2.25
2025-02-10,0.539,0.54,0.543,0.536,8233296,887137072.0,1.3,0.19,0.001,1.19
2025-02-11,0.54,0.535,0.54,0.531,6809003,727481475.0,1.67,-0.93,-0.005,0.98
2025-02-12,0.534,0.544,0.545,0.534,9964222,1072277182.0,2.06,1.68,0.009,1.43
2025-02-13,0.543,0.541,0.55,0.539,14426902,1565198022.0,2.02,-0.55,-0.003,2.08
2025-02-14,0.539,0.542,0.545,0.538,7991652,864343961.0,1.29,0.18,0.001,1.15
2025-02-17,0.547,0.544,0.549,0.54,10613985,1157443214.0,1.66,0.37,0.002,1.53
2025-02-18,0.542,0.53,0.543,0.528,9871169,1057807850.0,2.76,-2.57,-0.014,1.42
2025-02-19,0.528,0.536,0.538,0.528,8381479,895617101.0,1.89,1.13,0.006,1.21
2025-02-20,0.535,0.535,0.538,0.532,5783648,618467049.0,1.12,-0.19,-0.001,0.83
2025-02-21,0.536,0.546,0.548,0.531,14895326,1613374940.0,3.18,2.06,0.011,2.14
2025-02-24,0.545,0.543,0.548,0.539,13654822,1485619445.0,1.65,-0.55,-0.003,1.97
2025-02-25,0.536,0.535,0.54,0.533,7694122,825763804.0,1.29,-1.47,-0.008,1.11
2025-02-26,0.535,0.549,0.55,0.534,14490161,1565017005.0,2.99,2.62,0.014,2.09
2025-02-27,0.545,0.547,0.551,0.537,15634623,1700021595.0,2.55,-0.36,-0.002,2.25
2025-02-28,0.543,0.53,0.551,0.529,12538043,1352472213.0,4.02,-3.11,-0.017,1.8
2025-03-03,0.531,0.529,0.535,0.526,10214612,1083227063.0,1.7,-0.19,-0.001,1.47
2025-03-04,0.526,0.531,0.533,0.525,11017550,1168319391.0,1.51,0.38,0.002,1.59
2025-03-05,0.531,0.532,0.534,0.527,7122547,755919443.0,1.32,0.19,0.001,1.03
2025-03-06,0.535,0.544,0.546,0.534,13563396,1469350968.0,2.26,2.26,0.012,1.95
2025-03-07,0.541,0.536,0.542,0.534,8850791,952070926.0,1.47,-1.47,-0.008,1.27
2025-03-10,0.535,0.531,0.535,0.529,6221024,660496674.0,1.12,-0.93,-0.005,0.9
2025-03-11,0.527,0.533,0.533,0.525,5319736,563134927.0,1.51,0.38,0.002,0.77
2025-03-12,0.534,0.536,0.544,0.532,10090098,1084050156.0,2.25,0.56,0.003,1.45
2025-03-13,0.535,0.533,0.54,0.53,7500662,801124076.0,1.87,-0.56,-0.003,1.08
2025-03-14,0.534,0.551,0.557,0.533,19281019,2108927019.0,4.5,3.38,0.018,2.78
2025-03-17,0.552,0.545,0.553,0.544,8684059,948310475.0,1.63,-1.09,-0.006,1.25
2025-03-18,0.547,0.545,0.548,0.543,7329065,798965460.0,0.92,0.0,0.0,1.06
2025-03-19,0.545,0.545,0.548,0.543,6285219,684971585.0,0.92,0.0,0.0,0.9
2025-03-20,0.544,0.54,0.545,0.539,6555364,710111554.0,1.1,-0.92,-0.005,0.94
2025-03-21,0.539,0.531,0.542,0.53,9530307,1019397197.0,2.22,-1.67,-0.009,1.37
2025-03-24,0.531,0.531,0.532,0.526,5638824,596680201.0,1.13,0.0,0.0,0.81
2025-03-25,0.531,0.529,0.532,0.528,4609486,487653776.0,0.75,-0.38,-0.002,0.66
2025-03-26,0.529,0.528,0.531,0.528,3916577,414520049.0,0.57,-0.19,-0.001,0.56
2025-03-27,0.528,0.53,0.534,0.525,5527319,585190842.0,1.7,0.38,0.002,0.8
2025-03-28,0.53,0.53,0.532,0.528,5027498,532319498.0,0.75,0.0,0.0,0.72
2025-03-31,0.528,0.519,0.53,0.517,8469419,883751938.0,2.45,-2.08,-0.011,1.22
2025-04-01,0.52,0.518,0.523,0.517,6867489,712576647.0,1.16,-0.19,-0.001,0.99
2025-04-02,0.518,0.52,0.523,0.517,3976769,413849278.0,1.16,0.39,0.002,0.57
2025-04-03,0.517,0.52,0.523,0.516,4986350,518638769.0,1.35,0.0,0.0,0.72
2025-04-07,0.5,0.468,0.504,0.468,15265684,1462640469.0,6.92,-10.0,-0.052,2.2
2025-04-08,0.471,0.475,0.477,0.469,11658761,1102344809.0,1.71,1.5,0.007,1.68
2025-04-09,0.47,0.484,0.489,0.465,12443817,1190838662.0,5.05,1.89,0.009,1.79
2025-04-10,0.492,0.491,0.497,0.486,8760302,863388828.0,2.27,1.45,0.007,1.26
2025-04-11,0.489,0.493,0.497,0.489,5911839,581883420.0,1.63,0.41,0.002,0.85
2025-04-14,0.495,0.494,0.496,0.492,5160855,509253443.0,0.81,0.2,0.001,0.74
2025-04-15,0.493,0.491,0.493,0.489,3718131,364314508.0,0.81,-0.61,-0.003,0.54
2025-04-16,0.49,0.49,0.491,0.483,5381373,524001705.0,1.63,-0.2,-0.001,0.77
2025-04-17,0.487,0.49,0.492,0.487,4337417,424908059.0,1.02,0.0,0.0,0.62
2025-04-18,0.49,0.493,0.495,0.488,5280979,519008192.0,1.43,0.61,0.003,0.76
2025-04-21,0.491,0.496,0.497,0.49,4574024,452576088.0,1.42,0.61,0.003,0.66
2025-04-22,0.495,0.496,0.498,0.495,3662743,363243335.0,0.6,0.0,0.0,0.53
2025-04-23,0.498,0.496,0.499,0.494,4176297,414372898.0,1.01,0.0,0.0,0.6
2025-04-24,0.496,0.494,0.498,0.492,3931806,388713924.0,1.21,-0.4,-0.002,0.57
2025-04-25,0.495,0.497,0.5,0.494,6560321,652303461.0,1.21,0.61,0.003,0.94
2025-04-28,0.497,0.493,0.497,0.491,4214436,415758327.0,1.21,-0.8,-0.004,0.61
2025-04-29,0.493,0.493,0.496,0.492,3051127,301063736.0,0.81,0.0,0.0,0.44
2025-04-30,0.494,0.494,0.498,0.493,3573802,353755944.0,1.01,0.2,0.001,0.51
2025-05-06,0.497,0.501,0.502,0.495,5796869,578760802.0,1.42,1.42,0.007,0.83
2025-05-07,0.515,0.504,0.518,0.502,10977557,1116424968.0,3.19,0.6,0.003,1.58
2025-05-08,0.501,0.506,0.508,0.501,4794442,484449795.0,1.39,0.4,0.002,0.69
2025-05-09,0.505,0.5,0.505,0.499,3637308,364308868.0,1.19,-1.19,-0.006,0.52
